CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MAN163,C2-1174,2017-02-22,2017-02-20,2
MAN163,C2-1174,2017-03-13,2017-02-22,19
MAN163,C2-1174,2017-03-17,2017-03-13,4
MAN163,C2-1174,2017-04-03,2017-03-17,17
MAN163,C2-1174,2017-05-01,2017-04-03,28
MAN163,C2-1174,2017-06-01,2017-05-01,31
MAN163,C2-1174,2017-06-06,2017-06-01,5
MAN163,C2-1174,2017-07-03,2017-06-06,27
MAN163,C2-1174,2017-07-10,2017-07-03,7
MAN163,C2-1174,2017-08-01,2017-07-10,22
MAN163,C2-1174,2017-09-01,2017-08-01,31
MAN163,C2-1174,2017-10-02,2017-09-01,31
MAN163,C2-1174,2017-10-12,2017-10-02,10
MAN163,C2-1174,2017-11-01,2017-10-12,20
MAN163,C2-1174,2017-12-01,2017-11-01,30
