CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
PUR101,C2-1104,2015-05-28,2015-05-13,15
PUR101,C2-1104,2015-06-01,2015-05-28,4
PUR101,C2-1104,2015-07-01,2015-06-01,30
PUR101,C2-1104,2015-08-03,2015-07-01,33
PUR101,C2-1104,2015-09-01,2015-08-03,29
PUR101,C2-1104,2015-09-25,2015-09-01,24
PUR101,C2-1104,2015-10-01,2015-09-25,6
PUR101,C2-1104,2015-10-21,2015-10-01,20
PUR101,C2-1104,2015-11-04,2015-10-21,14
PUR101,C2-1104,2015-11-24,2015-11-04,20
PUR101,C2-1104,2015-12-01,2015-11-24,7
PUR101,C2-1104,2015-12-31,2015-12-01,30
PUR101,C2-1104,2016-01-19,2015-12-31,19
PUR101,C2-1104,2016-03-30,2016-01-19,71
PUR101,C2-1104,2017-01-04,2016-03-30,280
PUR101,C2-1104,2017-02-02,2017-01-04,29
PUR101,C2-1104,2017-03-02,2017-02-02,28
PUR101,C2-1104,2017-05-01,2017-03-02,60
PUR101,C2-1104,2017-06-01,2017-05-01,31
PUR101,C2-1104,2017-07-03,2017-06-01,32
PUR101,C2-1104,2017-08-02,2017-07-03,30
PUR101,C2-1104,2017-09-01,2017-08-02,30
PUR101,C2-1104,2017-10-02,2017-09-01,31
PUR101,C2-1104,2017-11-01,2017-10-02,30
PUR101,C2-1104,2017-12-05,2017-11-01,34
